Date|Time|Location|Wind Direction|Wind Speed (kts)|Weather|Temp (C)|Humidity (%)|Rain (mm)|Pressure (hPa)
27-DEC-2017|06:00|ROCHES POINT(A)|NW|21|FAIR|4|77|0.0|1000
27-DEC-2017|06:00|SHANNON AIRPORT|W|04|FAIR|2|87|Trace|1001
27-DEC-2017|06:00|SHERKIN ISLAND(A)|NW|13 Gust 28|- n/a -|4|83|0.1|1002
27-DEC-2017|06:00|VALENTIA(A)|N|12 Gust 26|RAIN SHOWER|6|71|Trace|1003
27-DEC-2017|07:00|ATHENRY GALWAY(A)|NW|06|--|1|92|0.1|1001
27-DEC-2017|07:00|BALLYHAISE CAVAN(A)|NW|05|FAIR|1|89|0.0|998
27-DEC-2017|07:00|BELMULLET(A)|NW|11 Gust 31|RECENT DRIZZLE|4|78|Trace|1002
27-DEC-2017|07:00|CASEMENT AERODROME|W|09|FINE|1|88|Trace|997
27-DEC-2017|07:00|CLAREMORRIS(A)|NW|05|--|1|92|0.0|1001
27-DEC-2017|07:00|CORK AIRPORT|NW|09 Gust 25|FAIR|2|87|Trace|1001
27-DEC-2017|07:00|DUBLIN AIRPORT|NW|12|FAIR|1|85|0.0|997
27-DEC-2017|07:00|DUNSANY MEATH(A)|NW|09|--|1|87|0.0|997
27-DEC-2017|07:00|FINNER DONEGAL(A)|SW|05|RECENT DRIZZLE|1|93|Trace|999
27-DEC-2017|07:00|GURTEEN TIPPERARY(A|NW|10|RECENT RAIN|1|94|Trace|1001
27-DEC-2017|07:00|JOHNSTOWN CASTLE(A)|NW|14|FAIR|3|78|0.0|997
27-DEC-2017|07:00|KNOCK AIRPORT(P)|NW|02|SNOW SHOWER|0|98|Trace|1001
27-DEC-2017|07:00|MACE HEAD GALWAY(A)|N|23|LIGHT RAIN|4|76|Trace|1002
27-DEC-2017|07:00|MALIN HEAD(A)|N|22 Gust 32|FAIR|5|73|0.0|997
27-DEC-2017|07:00|MARKREE SLIGO(A)|--|--|--|1|95|0.2|1000
27-DEC-2017|07:00|MOOREPARK CORK(A)|NW|09|--|3|85|0.0|1001
27-DEC-2017|07:00|MT DILLON ROSCOM(A)|NW|08|--|1|91|0.0|1000
27-DEC-2017|07:00|MULLINGAR(A)|NW|07|FAIR|1|86|0.0|998
27-DEC-2017|07:00|NEWPORT MAYO(A)|NW|14 Gust 28|--|4|73|0.0|1001
27-DEC-2017|07:00|OAK PARK CARLOW(A)|NW|09|FAIR|2|84|0.0|998
27-DEC-2017|07:00|PHOENIX PARK(A)|--|--|--|1|85|0.0|997
27-DEC-2017|07:00|ROCHES POINT(A)|NW|22|FAIR|4|79|0.0|1001
27-DEC-2017|07:00|SHANNON AIRPORT|NW|09|FAIR|3|87|Trace|1002
27-DEC-2017|07:00|SHERKIN ISLAND(A)|W|09|- n/a -|5|76|0.0|1003
27-DEC-2017|07:00|VALENTIA(A)|N|11 Gust 27|MOD RAIN SHOWER|3|87|0.8|1004
27-DEC-2017|08:00|ATHENRY GALWAY(A)|W|05|--|1|93|0.0|1002
27-DEC-2017|08:00|BALLYHAISE CAVAN(A)|NW|05|FAIR|1|92|0.0|999
27-DEC-2017|08:00|BELMULLET(A)|N|14 Gust 27|FAIR|5|72|0.0|1003
27-DEC-2017|08:00|CASEMENT AERODROME|W|06|FINE|-1|90|Trace|999
27-DEC-2017|08:00|CLAREMORRIS(A)|NW|06|--|1|89|0.0|1002
27-DEC-2017|08:00|CORK AIRPORT|NW|12|FAIR|2|88|Trace|1002
27-DEC-2017|08:00|DUBLIN AIRPORT|NW|12|FINE|0|88|0.0|998
27-DEC-2017|08:00|DUNSANY MEATH(A)|NW|07|--|1|86|0.0|999
27-DEC-2017|08:00|FINNER DONEGAL(A)|N|12|RECENT DRIZZLE|3|81|Trace|1000
27-DEC-2017|08:00|GURTEEN TIPPERARY(A|W|08|FAIR|0|95|0.0|1001
27-DEC-2017|08:00|JOHNSTOWN CASTLE(A)|NW|12 Gust 22|FAIR|2|81|0.0|998
27-DEC-2017|08:00|KNOCK AIRPORT(P)|W|09|SNOW SHOWER|1|94|0.3|1002
27-DEC-2017|08:00|MACE HEAD GALWAY(A)|N|16 Gust 32|RECENT DRIZZLE|5|76|Trace|1003
27-DEC-2017|08:00|MALIN HEAD(A)|NW|27 Gust 34|FAIR|5|72|0.0|998
27-DEC-2017|08:00|MARKREE SLIGO(A)|--|--|--|1|95|0.2|1001
27-DEC-2017|08:00|MOOREPARK CORK(A)|W|09|--|2|87|0.0|1002
27-DEC-2017|08:00|MT DILLON ROSCOM(A)|NW|07|--|1|93|0.0|1000
27-DEC-2017|08:00|MULLINGAR(A)|W|07|FAIR|0|90|0.0|999
27-DEC-2017|08:00|NEWPORT MAYO(A)|NW|12 Gust 25|--|4|81|0.1|1002
27-DEC-2017|08:00|OAK PARK CARLOW(A)|NW|09|FAIR|2|83|0.0|999
27-DEC-2017|08:00|PHOENIX PARK(A)|--|--|--|0|86|0.0|998
27-DEC-2017|08:00|ROCHES POINT(A)|NW|22|FAIR|3|84|0.0|1002
27-DEC-2017|08:00|SHANNON AIRPORT|NW|06|FINE|2|88|0.0|1003
27-DEC-2017|08:00|SHERKIN ISLAND(A)|NW|13 Gust 23|- n/a -|5|73|0.0|1004
27-DEC-2017|08:00|VALENTIA(A)|N|08|RECENT RAIN|4|78|Trace|1005
27-DEC-2017|09:00|ATHENRY GALWAY(A)|W|03|--|0|96|0.1|1003
27-DEC-2017|09:00|BALLYHAISE CAVAN(A)|NW|04|SHOWERY PRECIP|1|94|Trace|1000
27-DEC-2017|09:00|BELMULLET(A)|N|15 Gust 27|FAIR|5|67|0.0|1003
27-DEC-2017|09:00|CASEMENT AERODROME|W|09|FINE|-1|92|Trace|1000
27-DEC-2017|09:00|CLAREMORRIS(A)|NW|09|--|2|90|0.0|1003
27-DEC-2017|09:00|CORK AIRPORT|NW|11|FINE|2|85|Trace|1003
27-DEC-2017|09:00|DUBLIN AIRPORT|NW|12|FINE|0|88|0.0|999
27-DEC-2017|09:00|DUNSANY MEATH(A)|W|06|--|0|86|0.0|1000
27-DEC-2017|09:00|FINNER DONEGAL(A)|NW|10 Gust 21|FAIR|3|79|0.0|1001
27-DEC-2017|09:00|GURTEEN TIPPERARY(A|NW|10|FAIR|0|94|0.0|1002
27-DEC-2017|09:00|JOHNSTOWN CASTLE(A)|NW|17|FAIR|2|83|0.0|999
27-DEC-2017|09:00|KNOCK AIRPORT(P)|NW|06|RECENT SNOW|1|94|0.7|1002
27-DEC-2017|09:00|MACE HEAD GALWAY(A)|NW|18|FAIR|5|74|0.0|1004
27-DEC-2017|09:00|MALIN HEAD(A)|N|13 Gust 35|LIGHT RAIN|3|77|0.1|999
27-DEC-2017|09:00|MARKREE SLIGO(A)|--|--|--|2|87|0.6|1001
27-DEC-2017|09:00|MOOREPARK CORK(A)|W|07|--|2|86|0.0|1003
27-DEC-2017|09:00|MT DILLON ROSCOM(A)|W|08|--|1|91|0.0|1001
27-DEC-2017|09:00|MULLINGAR(A)|W|07|FAIR|0|90|0.0|1000
27-DEC-2017|09:00|NEWPORT MAYO(A)|N|17 Gust 29|--|5|70|0.0|1003
27-DEC-2017|09:00|OAK PARK CARLOW(A)|NW|09|FAIR|2|81|0.0|1001
27-DEC-2017|09:00|PHOENIX PARK(A)|--|--|--|0|87|0.0|1000
27-DEC-2017|09:00|ROCHES POINT(A)|NW|21|FAIR|4|79|0.0|1003
27-DEC-2017|09:00|SHANNON AIRPORT|W|05|FINE|1|92|0.0|1003
27-DEC-2017|09:00|SHERKIN ISLAND(A)|N|09 Gust 24|- n/a -|3|87|0.1|1005
27-DEC-2017|09:00|VALENTIA(A)|NE|11|RAIN SHOWER|5|72|0.2|1005
27-DEC-2017|10:00|ATHENRY GALWAY(A)|NW|02|--|1|92|0.0|1004
27-DEC-2017|10:00|BALLYHAISE CAVAN(A)|W|04|RECENT SNOW|0|94|0.1|1000
27-DEC-2017|10:00|BELMULLET(A)|N|10 Gust 24|FAIR|4|75|0.2|1004
27-DEC-2017|10:00|CASEMENT AERODROME|SW|11|FINE|0|90|Trace|1000
27-DEC-2017|10:00|CLAREMORRIS(A)|W|09|--|2|90|0.1|1003
27-DEC-2017|10:00|CORK AIRPORT|NW|11|FINE|2|89|Trace|1004
27-DEC-2017|10:00|DUBLIN AIRPORT|W|12|FINE|1|88|0.0|999
27-DEC-2017|10:00|DUNSANY MEATH(A)|W|06|--|1|88|0.0|1000
27-DEC-2017|10:00|FINNER DONEGAL(A)|N|09 Gust 24|RECENT RAIN|3|83|0.2|1001
27-DEC-2017|10:00|GURTEEN TIPPERARY(A|W|12|FAIR|1|92|0.0|1003
27-DEC-2017|10:00|JOHNSTOWN CASTLE(A)|NW|15|FAIR|2|83|0.0|1000
27-DEC-2017|10:00|KNOCK AIRPORT(P)|NW|08|SNOW SHOWER|1|90|0.8|1003
27-DEC-2017|10:00|MACE HEAD GALWAY(A)|N|15 Gust 26|RAIN SHOWER|5|79|0.1|1004
27-DEC-2017|10:00|MALIN HEAD(A)|NW|16|RAIN SHOWER|4|74|0.1|999
27-DEC-2017|10:00|MARKREE SLIGO(A)|--|--|--|3|84|0.1|1002
27-DEC-2017|10:00|MOOREPARK CORK(A)|W|05|--|2|85|0.0|1004
27-DEC-2017|10:00|MT DILLON ROSCOM(A)|NW|08|--|2|90|0.0|1002
27-DEC-2017|10:00|MULLINGAR(A)|W|07|FAIR|0|92|0.0|1001
27-DEC-2017|10:00|NEWPORT MAYO(A)|NW|10 Gust 29|--|4|79|0.1|1003
27-DEC-2017|10:00|OAK PARK CARLOW(A)|NW|07|FAIR|2|80|0.0|1001
27-DEC-2017|10:00|PHOENIX PARK(A)|--|--|--|1|86|0.0|1000
27-DEC-2017|10:00|ROCHES POINT(A)|NW|18|FAIR|4|79|0.0|1003
27-DEC-2017|10:00|SHANNON AIRPORT|NE|03|FINE|2|87|Trace|1004
27-DEC-2017|10:00|SHERKIN ISLAND(A)|NW|12|- n/a -|4|80|0.0|1006
27-DEC-2017|10:00|VALENTIA(A)|NE|09 Gust 24|RECENT RAIN|4|77|Trace|1006
27-DEC-2017|11:00|ATHENRY GALWAY(A)|W|05|--|2|90|0.0|1004
27-DEC-2017|11:00|BALLYHAISE CAVAN(A)|W|04|FAIR|2|86|0.0|1001
27-DEC-2017|11:00|BELMULLET(A)|NW|12|FAIR|6|61|0.0|1004
27-DEC-2017|11:00|CASEMENT AERODROME|W|13|FINE|1|90|0.0|1001
27-DEC-2017|11:00|CLAREMORRIS(A)|NW|10|--|3|85|0.0|1004
27-DEC-2017|11:00|CORK AIRPORT|NW|12|FINE|3|81|0.0|1004
27-DEC-2017|11:00|DUBLIN AIRPORT|W|16|FINE|2|87|0.0|1000
27-DEC-2017|11:00|DUNSANY MEATH(A)|W|08|--|1|88|0.0|1001
27-DEC-2017|11:00|FINNER DONEGAL(A)|NW|13 Gust 26|RAIN SHOWER|3|82|0.1|1002
27-DEC-2017|11:00|GURTEEN TIPPERARY(A|W|09|FAIR|2|90|0.0|1004
27-DEC-2017|11:00|JOHNSTOWN CASTLE(A)|NW|16|FAIR|2|80|0.0|1001
27-DEC-2017|11:00|KNOCK AIRPORT(P)|NW|09|RECENT SNOW|2|82|0.7|1003
27-DEC-2017|11:00|MACE HEAD GALWAY(A)|NW|16|RAIN SHOWER|5|79|0.1|1005
27-DEC-2017|11:00|MALIN HEAD(A)|NW|19|RECENT DRIZZLE|5|74|0.1|999
27-DEC-2017|11:00|MARKREE SLIGO(A)|--|--|--|3|79|0.1|1002
27-DEC-2017|11:00|MOOREPARK CORK(A)|NW|05|--|3|80|0.0|1004
27-DEC-2017|11:00|MT DILLON ROSCOM(A)|NW|10|--|2|90|0.1|1002
27-DEC-2017|11:00|MULLINGAR(A)|W|08|FAIR|1|90|0.0|1002
27-DEC-2017|11:00|NEWPORT MAYO(A)|NW|12|--|6|68|0.0|1004
27-DEC-2017|11:00|OAK PARK CARLOW(A)|NW|08|FAIR|3|78|0.0|1002
27-DEC-2017|11:00|PHOENIX PARK(A)|--|--|--|2|81|0.0|1001
27-DEC-2017|11:00|ROCHES POINT(A)|NW|16|FAIR|4|76|0.0|1004
27-DEC-2017|11:00|SHANNON AIRPORT|NW|03|FINE|4|78|0.0|1005
27-DEC-2017|11:00|SHERKIN ISLAND(A)|NW|15|- n/a -|5|74|0.0|1006
27-DEC-2017|11:00|VALENTIA(A)|N|08|FAIR|6|66|0.0|1007
27-DEC-2017|12:00|ATHENRY GALWAY(A)|W|04|--|4|84|0.0|1004
27-DEC-2017|12:00|BALLYHAISE CAVAN(A)|NW|06|FAIR|3|81|0.0|1001
27-DEC-2017|12:00|BELMULLET(A)|NW|15|FAIR|7|61|0.0|1004
27-DEC-2017|12:00|CASEMENT AERODROME|W|13|FINE|2|89|0.0|1001
27-DEC-2017|12:00|CLAREMORRIS(A)|NW|07|--|4|84|0.0|1004
27-DEC-2017|12:00|CORK AIRPORT|NW|11|FINE|4|77|0.0|1005
27-DEC-2017|12:00|DUBLIN AIRPORT|W|15|FINE|2|87|0.0|1000
27-DEC-2017|12:00|DUNSANY MEATH(A)|W|11|--|2|87|0.0|1001
27-DEC-2017|12:00|FINNER DONEGAL(A)|W|12|LIGHT RAIN|5|74|Trace|1001
27-DEC-2017|12:00|GURTEEN TIPPERARY(A|W|10|FAIR|2|88|0.0|1004
27-DEC-2017|12:00|JOHNSTOWN CASTLE(A)|NW|15|FAIR|3|78|0.0|1001
27-DEC-2017|12:00|KNOCK AIRPORT(P)|NW|09|RECENT SNOW|3|77|0.7|1003
27-DEC-2017|12:00|MACE HEAD GALWAY(A)|NW|15|FAIR|6|70|0.0|1005
27-DEC-2017|12:00|MALIN HEAD(A)|N|19|FAIR|5|70|0.0|999
27-DEC-2017|12:00|MARKREE SLIGO(A)|--|--|--|3|85|0.3|1002
27-DEC-2017|12:00|MOOREPARK CORK(A)|NW|07|--|5|74|0.0|1005
27-DEC-2017|12:00|MT DILLON ROSCOM(A)|NW|09|--|4|84|0.0|1002
27-DEC-2017|12:00|MULLINGAR(A)|W|08|FAIR|2|85|0.0|1002
27-DEC-2017|12:00|NEWPORT MAYO(A)|N|08|--|5|72|0.0|1004
27-DEC-2017|12:00|OAK PARK CARLOW(A)|NW|11|FAIR|4|77|0.0|1002
27-DEC-2017|12:00|PHOENIX PARK(A)|--|--|--|2|83|0.0|1001
27-DEC-2017|12:00|ROCHES POINT(A)|NW|19|FAIR|5|71|0.0|1004
27-DEC-2017|12:00|SHANNON AIRPORT|W|09|FINE|5|76|0.0|1005
27-DEC-2017|12:00|SHERKIN ISLAND(A)|NW|09|- n/a -|5|74|0.0|1007
27-DEC-2017|12:00|VALENTIA(A)|NW|07 Gust 26|RAIN SHOWER|5|83|0.2|1007
27-DEC-2017|13:00|ATHENRY GALWAY(A)|W|08|--|5|75|0.0|1004
27-DEC-2017|13:00|BALLYHAISE CAVAN(A)|NW|03|FAIR|4|78|0.0|1001
27-DEC-2017|13:00|BELMULLET(A)|NW|14|FAIR|7|60|0.0|1004
27-DEC-2017|13:00|CASEMENT AERODROME|W|12|FINE|3|87|0.0|1001
27-DEC-2017|13:00|CLAREMORRIS(A)|NW|10|--|5|76|0.0|1003
27-DEC-2017|13:00|CORK AIRPORT|NW|13|FINE|5|74|0.0|1005
27-DEC-2017|13:00|DUBLIN AIRPORT|W|15|FINE|3|83|0.0|1001
27-DEC-2017|13:00|DUNSANY MEATH(A)|W|08|--|3|81|0.0|1001
27-DEC-2017|13:00|FINNER DONEGAL(A)|N|11 Gust 24|RAIN SHOWER|4|83|Trace|1002
27-DEC-2017|13:00|GURTEEN TIPPERARY(A|W|10|FAIR|4|84|0.0|1004
27-DEC-2017|13:00|JOHNSTOWN CASTLE(A)|NW|17|FAIR|4|76|0.0|1001
27-DEC-2017|13:00|KNOCK AIRPORT(P)|W|08 Gust 26|HAIL SHOWER|2|87|0.4|1003
27-DEC-2017|13:00|MACE HEAD GALWAY(A)|NW|10 Gust 24|RECENT RAIN|5|73|Trace|1005
27-DEC-2017|13:00|MALIN HEAD(A)|N|20|FAIR|6|72|0.0|999
27-DEC-2017|13:00|MARKREE SLIGO(A)|--|--|--|3|89|0.9|1003
27-DEC-2017|13:00|MOOREPARK CORK(A)|NW|09|--|5|71|0.0|1004
27-DEC-2017|13:00|MT DILLON ROSCOM(A)|W|11|--|3|82|0.0|1002
27-DEC-2017|13:00|MULLINGAR(A)|W|08|FAIR|3|82|0.0|1002
27-DEC-2017|13:00|NEWPORT MAYO(A)|NW|17|--|7|61|0.1|1003
27-DEC-2017|13:00|OAK PARK CARLOW(A)|NW|10|FAIR|4|75|0.0|1002
27-DEC-2017|13:00|PHOENIX PARK(A)|--|--|--|3|79|0.0|1001
27-DEC-2017|13:00|ROCHES POINT(A)|NW|23|FAIR|6|69|0.0|1004
27-DEC-2017|13:00|SHANNON AIRPORT|W|09|FINE|6|72|0.0|1005
27-DEC-2017|13:00|SHERKIN ISLAND(A)|W|08|- n/a -|5|72|0.0|1006
27-DEC-2017|13:00|VALENTIA(A)|N|08 Gust 24|RECENT DRIZZLE|6|71|Trace|1007
27-DEC-2017|14:00|ATHENRY GALWAY(A)|W|06|--|6|67|0.0|1004
27-DEC-2017|14:00|BALLYHAISE CAVAN(A)|W|05|FAIR|3|83|0.0|1001
27-DEC-2017|14:00|BELMULLET(A)|NW|15|FAIR|7|65|0.0|1004
27-DEC-2017|14:00|CASEMENT AERODROME|W|13|FINE|3|82|0.0|1001
27-DEC-2017|14:00|CLAREMORRIS(A)|NW|11|--|6|70|0.0|1003
27-DEC-2017|14:00|CORK AIRPORT|NW|14|FINE|5|74|0.0|1005
27-DEC-2017|14:00|DUBLIN AIRPORT|W|11|FINE|4|80|0.0|1001
27-DEC-2017|14:00|DUNSANY MEATH(A)|W|11|--|4|80|0.0|1001
27-DEC-2017|14:00|FINNER DONEGAL(A)|NW|07|RAIN SHOWER|4|83|0.4|1002
27-DEC-2017|14:00|GURTEEN TIPPERARY(A|W|09|FAIR|4|81|0.0|1004
27-DEC-2017|14:00|JOHNSTOWN CASTLE(A)|NW|15 Gust 26|FAIR|4|75|0.0|1001
27-DEC-2017|14:00|KNOCK AIRPORT(P)|NW|10|RECENT HAIL|2|83|1.1|1004
27-DEC-2017|14:00|MACE HEAD GALWAY(A)|NW|19|FAIR|6|63|0.0|1005
27-DEC-2017|14:00|MALIN HEAD(A)|NW|16 Gust 28|RECENT DRIZZLE|6|69|Trace|999
27-DEC-2017|14:00|MARKREE SLIGO(A)|--|--|--|2|92|0.1|1003
27-DEC-2017|14:00|MOOREPARK CORK(A)|NW|08|--|6|69|0.0|1005
27-DEC-2017|14:00|MT DILLON ROSCOM(A)|NW|11 Gust 27|--|3|85|0.0|1003
27-DEC-2017|14:00|MULLINGAR(A)|W|07|FAIR|4|82|0.0|1002
27-DEC-2017|14:00|NEWPORT MAYO(A)|NW|17 Gust 29|--|7|64|0.0|1004
27-DEC-2017|14:00|OAK PARK CARLOW(A)|W|12|FAIR|4|75|0.0|1003
27-DEC-2017|14:00|PHOENIX PARK(A)|--|--|--|4|78|0.0|1001
27-DEC-2017|14:00|ROCHES POINT(A)|NW|23|FAIR|6|71|0.0|1004
27-DEC-2017|14:00|SHANNON AIRPORT|W|12|FINE|6|71|0.0|1005
27-DEC-2017|14:00|SHERKIN ISLAND(A)|W|14|- n/a -|6|73|0.0|1006
27-DEC-2017|14:00|VALENTIA(A)|N|08|FAIR|6|68|0.0|1007
27-DEC-2017|15:00|ATHENRY GALWAY(A)|W|06|--|5|71|0.0|1004
27-DEC-2017|15:00|BALLYHAISE CAVAN(A)|NW|07|FAIR|3|79|0.0|1001
27-DEC-2017|15:00|BELMULLET(A)|N|14 Gust 27|CLOUDY|6|60|0.0|1004
27-DEC-2017|15:00|CASEMENT AERODROME|W|12|FINE|3|85|0.0|1002
27-DEC-2017|15:00|CLAREMORRIS(A)|NW|06|--|6|68|0.0|1004
27-DEC-2017|15:00|CORK AIRPORT|NW|11 Gust 21|FINE|5|75|0.0|1005
27-DEC-2017|15:00|DUBLIN AIRPORT|W|13|FINE|3|82|0.0|1001
27-DEC-2017|15:00|DUNSANY MEATH(A)|W|10|--|3|81|0.0|1001
27-DEC-2017|15:00|FINNER DONEGAL(A)|N|14|RAIN SHOWER|4|82|0.8|1002
27-DEC-2017|15:00|GURTEEN TIPPERARY(A|NW|04|FAIR|4|81|0.0|1004
27-DEC-2017|15:00|JOHNSTOWN CASTLE(A)|NW|18|FAIR|4|75|0.0|1002
27-DEC-2017|15:00|KNOCK AIRPORT(P)|NW|14|NEARBY SHOWER|2|82|0.0|1004
27-DEC-2017|15:00|MACE HEAD GALWAY(A)|NW|15|FAIR|6|67|0.0|1005
27-DEC-2017|15:00|MALIN HEAD(A)|NW|21|FAIR|5|68|0.0|1000
27-DEC-2017|15:00|MARKREE SLIGO(A)|--|--|--|5|74|0.3|1002
27-DEC-2017|15:00|MOOREPARK CORK(A)|NW|07|--|5|70|0.0|1004
27-DEC-2017|15:00|MT DILLON ROSCOM(A)|W|05|--|3|89|0.0|1003
27-DEC-2017|15:00|MULLINGAR(A)|NW|08|FAIR|2|81|0.0|1002
27-DEC-2017|15:00|NEWPORT MAYO(A)|NW|16|--|6|65|0.0|1004
27-DEC-2017|15:00|OAK PARK CARLOW(A)|n/a|n/a|- n/a -|n/a|n/a|n/a|n/a
27-DEC-2017|15:00|PHOENIX PARK(A)|--|--|--|3|78|0.0|1001
27-DEC-2017|15:00|ROCHES POINT(A)|NW|20|FAIR|6|67|0.0|1004
27-DEC-2017|15:00|SHANNON AIRPORT|W|08|FAIR|5|72|0.0|1005
27-DEC-2017|15:00|SHERKIN ISLAND(A)|NW|11 Gust 26|- n/a -|5|79|0.1|1006
27-DEC-2017|15:00|VALENTIA(A)|N|08|FAIR|6|66|0.0|1007
27-DEC-2017|16:00|ATHENRY GALWAY(A)|NW|09|--|4|77|0.0|1004
27-DEC-2017|16:00|BALLYHAISE CAVAN(A)|NW|07|FAIR|2|85|0.0|1002
27-DEC-2017|16:00|BELMULLET(A)|NW|24|RAIN SHOWER|4|68|0.1|1005
27-DEC-2017|16:00|CASEMENT AERODROME|W|12|FINE|2|88|0.0|1002
27-DEC-2017|16:00|CLAREMORRIS(A)|N|10|--|3|79|0.3|1004
27-DEC-2017|16:00|CORK AIRPORT|NW|12|FAIR|3|82|0.0|1005
27-DEC-2017|16:00|DUBLIN AIRPORT|W|13|FINE|2|84|0.0|1001
27-DEC-2017|16:00|DUNSANY MEATH(A)|W|07|--|2|84|0.0|1002
27-DEC-2017|16:00|FINNER DONEGAL(A)|N|09|MOD RAIN SHOWER|4|84|0.3|1003
27-DEC-2017|16:00|GURTEEN TIPPERARY(A|NW|09 Gust 21|RAIN SHOWER|3|84|1.0|1004
27-DEC-2017|16:00|JOHNSTOWN CASTLE(A)|NW|18|FAIR|4|77|0.0|1003
27-DEC-2017|16:00|KNOCK AIRPORT(P)|NW|22 Gust 35|SNOW SHOWER|1|77|0.1|1004
27-DEC-2017|16:00|MACE HEAD GALWAY(A)|W|17|CLOUDY|6|60|0.0|1005
27-DEC-2017|16:00|MALIN HEAD(A)|NW|21|FAIR|5|74|0.0|1000
27-DEC-2017|16:00|MARKREE SLIGO(A)|--|--|--|5|62|0.0|1003
27-DEC-2017|16:00|MOOREPARK CORK(A)|W|06|--|4|80|0.0|1005
27-DEC-2017|16:00|MT DILLON ROSCOM(A)|W|05|--|2|91|0.2|1003
27-DEC-2017|16:00|MULLINGAR(A)|W|06|FAIR|2|90|0.0|1003
27-DEC-2017|16:00|NEWPORT MAYO(A)|N|08 Gust 26|--|5|80|0.0|1004
27-DEC-2017|16:00|OAK PARK CARLOW(A)|NW|10|FAIR|3|77|0.0|1003
27-DEC-2017|16:00|PHOENIX PARK(A)|--|--|--|3|81|0.0|1002
27-DEC-2017|16:00|ROCHES POINT(A)|NW|15|FAIR|5|74|0.0|1005
27-DEC-2017|16:00|SHANNON AIRPORT|W|07|FAIR|4|81|0.0|1005
27-DEC-2017|16:00|SHERKIN ISLAND(A)|W|09|- n/a -|5|74|0.0|1007
27-DEC-2017|16:00|VALENTIA(A)|NW|09|FAIR|6|64|0.0|1007
27-DEC-2017|17:00|ATHENRY GALWAY(A)|N|07|--|3|79|0.0|1005
27-DEC-2017|17:00|BALLYHAISE CAVAN(A)|NW|05 Gust 25|RECENT SNOW|1|96|0.7|1002
27-DEC-2017|17:00|BELMULLET(A)|N|14 Gust 29|SHOWERY PRECIP|5|66|Trace|1005
27-DEC-2017|17:00|CASEMENT AERODROME|W|12|FINE|1|89|Trace|1003
27-DEC-2017|17:00|CLAREMORRIS(A)|NW|06|--|1|87|0.0|1005
27-DEC-2017|17:00|CORK AIRPORT|NW|10|FINE|3|86|0.0|1006
27-DEC-2017|17:00|DUBLIN AIRPORT|W|11|FINE|1|88|0.0|1002
27-DEC-2017|17:00|DUNSANY MEATH(A)|W|11|--|1|90|0.0|1002
27-DEC-2017|17:00|FINNER DONEGAL(A)|N|07|RAIN SHOWER|3|85|1.4|1003
27-DEC-2017|17:00|GURTEEN TIPPERARY(A|W|09|RECENT RAIN|3|86|Trace|1004
27-DEC-2017|17:00|JOHNSTOWN CASTLE(A)|W|15|FAIR|3|78|0.0|1003
27-DEC-2017|17:00|KNOCK AIRPORT(P)|NW|10 Gust 26|RECENT SNOW|1|79|Trace|1004
27-DEC-2017|17:00|MACE HEAD GALWAY(A)|NW|12|FAIR|6|67|0.0|1005
27-DEC-2017|17:00|MALIN HEAD(A)|NW|19|FAIR|5|72|0.0|1001
27-DEC-2017|17:00|MARKREE SLIGO(A)|--|--|--|3|77|0.0|1003
27-DEC-2017|17:00|MOOREPARK CORK(A)|W|03|--|2|86|0.0|1006
27-DEC-2017|17:00|MT DILLON ROSCOM(A)|NW|09|--|2|82|0.0|1003
27-DEC-2017|17:00|MULLINGAR(A)|W|05|FAIR|1|92|0.0|1003
27-DEC-2017|17:00|NEWPORT MAYO(A)|N|08 Gust 25|--|3|75|0.6|1005
27-DEC-2017|17:00|OAK PARK CARLOW(A)|NW|11|FAIR|3|78|0.0|1003
27-DEC-2017|17:00|PHOENIX PARK(A)|--|--|--|2|84|0.0|1003
27-DEC-2017|17:00|ROCHES POINT(A)|NW|13|FAIR|4|78|0.0|1005
27-DEC-2017|17:00|SHANNON AIRPORT|W|05|FAIR|4|76|0.0|1005
27-DEC-2017|17:00|SHERKIN ISLAND(A)|W|11|- n/a -|6|70|0.0|1007
27-DEC-2017|17:00|VALENTIA(A)|N|05|FAIR|6|70|0.0|1007
27-DEC-2017|18:00|ATHENRY GALWAY(A)|NW|10|--|2|85|0.0|1005
27-DEC-2017|18:00|BALLYHAISE CAVAN(A)|W|03|FAIR|0|96|0.0|1003
27-DEC-2017|18:00|BELMULLET(A)|NW|17 Gust 28|RAIN SHOWER|4|64|Trace|1005
27-DEC-2017|18:00|CASEMENT AERODROME|W|11|FINE|1|90|Trace|1003
27-DEC-2017|18:00|CLAREMORRIS(A)|W|07 Gust 26|--|2|80|0.0|1005
27-DEC-2017|18:00|CORK AIRPORT|NW|08|FINE|2|84|0.0|1006
27-DEC-2017|18:00|DUBLIN AIRPORT|W|13|FINE|1|89|0.0|1002
27-DEC-2017|18:00|DUNSANY MEATH(A)|W|08|--|1|90|0.0|1003
27-DEC-2017|18:00|FINNER DONEGAL(A)|NW|07|MOD RAIN SHOWER|2|90|1.1|1003
27-DEC-2017|18:00|GURTEEN TIPPERARY(A|W|07|FAIR|1|85|0.0|1005
27-DEC-2017|18:00|JOHNSTOWN CASTLE(A)|NW|13 Gust 24|FAIR|3|79|0.0|1004
27-DEC-2017|18:00|KNOCK AIRPORT(P)|W|10|FAIR|1|86|Trace|1004
